order_item_id,order_id,product_id,quantity,price_per_unit,total_price
2938,1454,175,4,1872,7488
2939,1454,113,1,1877,1877
2940,1455,127,2,210,420
2941,1456,344,3,443,1329
2942,1457,143,3,1998,5994
2943,1457,278,5,1725,8625
2944,1457,453,5,736,3680
2945,1458,500,1,1071,1071
2946,1459,385,4,331,1324
2947,1460,206,4,1525,6100
2948,1460,249,4,1684,6736
2949,1461,272,1,211,211
2950,1461,462,1,1344,1344
2951,1461,498,3,340,1020
2952,1462,345,2,97,194
2953,1462,316,4,406,1624
2954,1462,350,5,1151,5755
2955,1463,402,3,310,930
2956,1464,77,5,1647,8235
2957,1465,342,3,1189,3567
2958,1466,20,5,1179,5895
2959,1466,209,2,1531,3062
2960,1466,99,5,335,1675
2961,1467,496,2,768,1536
2962,1468,192,2,1084,2168
2963,1468,185,4,1219,4876
2964,1469,54,4,1187,4748
2965,1469,341,4,1766,7064
2966,1470,116,2,983,1966
2967,1471,120,3,1392,4176
2968,1471,391,1,1271,1271
2969,1472,484,5,384,1920
2970,1472,427,5,813,4065
2971,1472,316,3,406,1218
2972,1473,203,5,230,1150
2973,1473,381,2,1179,2358
2974,1474,196,2,1062,2124
2975,1475,432,2,1466,2932
2976,1475,41,3,1744,5232
2977,1476,86,2,1228,2456
2978,1476,380,1,807,807
2979,1477,60,2,1294,2588
2980,1477,211,2,307,614
2981,1477,194,4,1292,5168
2982,1478,218,5,631,3155
2983,1478,173,1,1437,1437
2984,1479,74,1,916,916
2985,1479,425,5,469,2345
2986,1479,139,1,1550,1550
2987,1480,250,4,737,2948
2988,1480,286,1,1078,1078
2989,1480,50,3,66,198
2990,1481,255,1,1184,1184
2991,1481,306,5,496,2480
2992,1481,94,5,635,3175
2993,1482,234,2,340,680
2994,1482,26,1,161,161
2995,1483,214,5,1322,6610
2996,1483,498,1,340,340
2997,1483,41,5,1744,8720
2998,1484,390,5,1058,5290
2999,1484,135,2,780,1560
3000,1484,302,3,1908,5724
3001,1485,255,2,1184,2368
3002,1485,356,5,1885,9425
3003,1485,182,2,1640,3280
3004,1486,354,5,199,995
3005,1486,167,5,56,280
3006,1487,246,5,1260,6300
3007,1487,239,2,521,1042
3008,1488,371,1,160,160
3009,1488,23,5,1828,9140
3010,1489,55,2,48,96
3011,1489,156,5,1079,5395
3012,1490,279,4,422,1688
3013,1490,283,4,1746,6984
3014,1490,67,1,1787,1787
3015,1491,86,4,1228,4912
3016,1491,382,1,802,802
3017,1492,448,5,608,3040
3018,1492,447,3,1996,5988
3019,1493,84,4,1446,5784
3020,1493,132,1,1788,1788
3021,1493,289,2,1898,3796
3022,1494,313,1,1331,1331
3023,1495,235,3,1473,4419
3024,1495,55,5,48,240
3025,1495,259,3,1873,5619
3026,1496,354,4,199,796
3027,1497,124,5,922,4610
3028,1497,338,4,621,2484
3029,1497,217,3,1881,5643
3030,1498,301,5,1098,5490
3031,1499,36,4,931,3724
3032,1499,83,5,182,910
3033,1499,455,3,1290,3870
3034,1500,213,4,1700,6800
3035,1501,368,4,1564,6256
3036,1501,423,4,543,2172
3037,1501,469,4,355,1420
3038,1502,223,2,1719,3438
3039,1502,182,3,1640,4920
3040,1503,328,3,101,303
3041,1504,353,3,316,948
3042,1504,234,1,340,340
3043,1505,460,2,1761,3522
3044,1506,337,1,1669,1669
3045,1506,178,1,1849,1849
3046,1506,19,5,895,4475
3047,1507,294,3,1264,3792
3048,1507,191,3,363,1089
3049,1508,385,4,331,1324
3050,1508,399,2,1157,2314
3051,1509,232,3,595,1785
3052,1510,348,4,544,2176
3053,1511,384,5,1140,5700
3054,1512,208,2,1428,2856
3055,1512,291,5,1760,8800
3056,1512,68,1,108,108
3057,1513,323,4,1836,7344
3058,1514,335,3,645,1935
3059,1515,429,5,152,760
3060,1515,193,3,1724,5172
3061,1516,192,4,1084,4336
3062,1517,453,1,736,736
3063,1517,182,2,1640,3280
3064,1517,42,2,1265,2530
3065,1518,213,5,1700,8500
3066,1518,242,5,1896,9480
3067,1519,173,1,1437,1437
3068,1519,334,4,1824,7296
3069,1520,178,3,1849,5547
3070,1520,348,5,544,2720
3071,1521,230,3,1058,3174
3072,1522,439,2,1214,2428
3073,1523,181,5,384,1920
3074,1524,54,3,1187,3561
3075,1524,150,3,1751,5253
3076,1524,178,5,1849,9245
3077,1525,84,3,1446,4338
3078,1526,49,2,253,506
3079,1527,130,3,1429,4287
3080,1527,322,2,242,484
3081,1527,428,4,1919,7676
3082,1528,406,4,909,3636
3083,1528,412,4,178,712
3084,1528,469,5,355,1775
3085,1529,461,5,1491,7455
3086,1529,480,2,897,1794
3087,1529,332,1,1468,1468
3088,1530,183,1,1977,1977
3089,1530,65,4,204,816
3090,1531,254,4,424,1696
3091,1531,68,2,108,216
3092,1532,414,2,1582,3164
3093,1532,418,5,630,3150
3094,1532,471,1,1646,1646
3095,1533,370,4,423,1692
3096,1533,35,2,1569,3138
3097,1533,465,1,1453,1453
3098,1534,325,2,1009,2018
3099,1534,424,4,1567,6268
3100,1535,495,3,15,45
3101,1536,85,3,1343,4029
3102,1536,338,3,621,1863
3103,1537,147,1,1195,1195
3104,1538,402,3,310,930
3105,1538,48,3,393,1179
3106,1539,258,4,1476,5904
3107,1539,191,2,363,726
3108,1539,424,3,1567,4701
3109,1540,219,5,1194,5970
3110,1540,275,1,1647,1647
3111,1540,109,4,1990,7960
3112,1541,124,1,922,922
3113,1541,322,3,242,726
3114,1541,414,5,1582,7910
3115,1542,495,2,15,30
3116,1543,191,3,363,1089
3117,1544,478,2,996,1992
3118,1545,193,1,1724,1724
3119,1545,417,5,446,2230
3120,1545,119,5,119,595
3121,1546,298,2,522,1044
3122,1546,455,5,1290,6450
3123,1546,495,3,15,45
3124,1547,476,4,1170,4680
3125,1547,38,1,1468,1468
3126,1547,459,2,435,870
3127,1548,64,4,386,1544
3128,1548,284,1,1435,1435
3129,1549,344,4,443,1772
3130,1549,346,3,1236,3708
3131,1550,102,5,1166,5830
3132,1550,137,5,266,1330
3133,1551,368,4,1564,6256
3134,1552,204,2,386,772
3135,1552,52,1,1582,1582
3136,1553,252,3,1936,5808
3137,1554,71,2,1408,2816
3138,1554,211,3,307,921
3139,1554,270,1,1453,1453
3140,1555,49,4,253,1012
3141,1556,51,1,1195,1195
3142,1557,159,2,748,1496
3143,1558,384,5,1140,5700
3144,1559,291,2,1760,3520
3145,1559,89,3,1739,5217
3146,1559,311,5,1777,8885
3147,1560,200,2,674,1348
3148,1560,80,5,1317,6585
3149,1561,169,2,1909,3818
3150,1562,224,5,1881,9405
3151,1562,56,4,908,3632
3152,1563,123,2,1676,3352
3153,1564,164,1,639,639
3154,1564,415,1,387,387
3155,1565,65,1,204,204
3156,1565,153,2,415,830
3157,1565,292,5,123,615
3158,1566,284,2,1435,2870
3159,1566,281,4,1305,5220
3160,1566,409,4,1692,6768
3161,1567,76,2,37,74
3162,1567,457,1,796,796
3163,1567,186,4,1506,6024
3164,1568,220,3,567,1701
3165,1569,429,4,152,608
3166,1569,194,2,1292,2584
3167,1569,283,2,1746,3492
3168,1570,409,4,1692,6768
3169,1571,396,5,842,4210
3170,1571,229,3,1613,4839
3171,1572,415,2,387,774
3172,1572,413,5,492,2460
3173,1573,425,5,469,2345
3174,1573,399,5,1157,5785
3175,1573,30,2,283,566
3176,1574,213,2,1700,3400
3177,1574,97,5,629,3145
3178,1575,242,5,1896,9480
3179,1575,353,2,316,632
3180,1576,473,4,834,3336
3181,1576,176,4,269,1076
3182,1577,115,4,713,2852
3183,1578,254,5,424,2120
3184,1578,218,2,631,1262
3185,1578,454,5,429,2145
3186,1579,15,3,361,1083
3187,1580,51,3,1195,3585
3188,1581,426,3,173,519
3189,1582,472,1,1753,1753
3190,1582,371,4,160,640
3191,1583,363,3,310,930
3192,1583,497,3,1361,4083
3193,1584,265,1,343,343
3194,1584,216,5,118,590
3195,1585,455,3,1290,3870
3196,1586,48,4,393,1572
3197,1587,6,3,1466,4398
3198,1587,379,2,1024,2048
3199,1587,448,2,608,1216
3200,1588,91,5,211,1055
3201,1588,473,2,834,1668
3202,1588,226,2,1973,3946
3203,1589,360,1,1901,1901
3204,1589,344,1,443,443
3205,1589,487,2,561,1122
3206,1590,49,2,253,506
3207,1590,251,2,1018,2036
3208,1591,198,3,306,918
3209,1592,99,2,335,670
3210,1593,19,3,895,2685
3211,1593,464,2,1005,2010
3212,1594,16,2,116,232
3213,1594,380,2,807,1614
3214,1595,376,2,244,488
3215,1595,142,2,1907,3814
3216,1596,411,5,1346,6730
3217,1597,259,4,1873,7492
3218,1597,20,4,1179,4716
3219,1598,66,3,1331,3993
3220,1599,325,1,1009,1009
3221,1599,248,1,77,77
3222,1600,88,5,811,4055
3223,1601,113,5,1877,9385
3224,1601,226,1,1973,1973
3225,1602,147,3,1195,3585
3226,1602,137,3,266,798
3227,1602,398,2,90,180
3228,1603,124,2,922,1844
3229,1603,437,1,464,464
3230,1604,465,4,1453,5812
3231,1605,457,5,796,3980
3232,1605,115,5,713,3565
3233,1606,428,1,1919,1919
3234,1606,284,5,1435,7175
3235,1606,90,1,493,493
3236,1607,63,2,1694,3388
3237,1608,318,5,506,2530
3238,1608,357,2,1390,2780
3239,1608,161,3,716,2148
3240,1609,61,3,593,1779
3241,1610,179,4,1067,4268
3242,1610,87,4,340,1360
3243,1611,159,3,748,2244
3244,1611,493,3,1967,5901
3245,1611,316,5,406,2030
3246,1612,409,1,1692,1692
3247,1612,490,5,477,2385
3248,1612,306,2,496,992
3249,1613,211,4,307,1228
3250,1613,243,3,970,2910
3251,1613,57,3,581,1743
3252,1614,381,1,1179,1179
3253,1615,500,4,1071,4284
3254,1615,280,3,1106,3318
3255,1616,436,2,958,1916
3256,1616,208,1,1428,1428
3257,1616,474,3,1642,4926
3258,1617,93,5,306,1530
3259,1618,279,4,422,1688
3260,1618,477,5,1176,5880
3261,1619,374,1,1274,1274
3262,1620,442,3,562,1686
3263,1620,11,4,1102,4408
3264,1620,373,1,1892,1892
3265,1621,192,5,1084,5420
3266,1622,52,5,1582,7910
3267,1622,292,2,123,246
3268,1622,249,4,1684,6736
3269,1623,26,3,161,483
3270,1623,164,1,639,639
3271,1624,398,2,90,180
3272,1624,377,5,756,3780
3273,1625,171,2,814,1628
3274,1625,140,1,474,474
3275,1625,57,3,581,1743
3276,1626,452,1,269,269
3277,1626,304,5,156,780
3278,1626,188,4,1149,4596
3279,1627,344,4,443,1772
3280,1627,227,5,44,220
3281,1628,254,4,424,1696
3282,1628,148,1,1885,1885
3283,1628,476,4,1170,4680
3284,1629,221,5,46,230
3285,1630,220,3,567,1701
3286,1631,404,3,152,456
3287,1631,249,5,1684,8420
3288,1631,389,5,1315,6575
3289,1632,227,1,44,44
3290,1632,101,4,1146,4584
3291,1633,106,3,1023,3069
3292,1634,217,1,1881,1881
3293,1635,482,3,1818,5454
3294,1636,54,5,1187,5935
3295,1636,58,3,988,2964
3296,1637,71,5,1408,7040
3297,1638,209,3,1531,4593
3298,1638,427,2,813,1626
3299,1639,260,1,1198,1198
3300,1640,271,5,1646,8230
3301,1640,394,1,513,513
3302,1641,36,5,931,4655
3303,1641,113,3,1877,5631
3304,1642,91,5,211,1055
3305,1642,279,5,422,2110
3306,1643,494,5,1634,8170
3307,1643,224,5,1881,9405
3308,1643,335,1,645,645
3309,1644,497,2,1361,2722
3310,1645,459,3,435,1305
3311,1645,255,2,1184,2368
3312,1645,106,5,1023,5115
3313,1646,302,5,1908,9540
3314,1646,358,1,33,33
3315,1646,426,5,173,865
3316,1647,146,3,1961,5883
3317,1647,162,3,1868,5604
3318,1647,179,3,1067,3201
3319,1648,97,3,629,1887
3320,1649,434,1,1033,1033
3321,1650,163,5,112,560
3322,1651,112,5,792,3960
3323,1652,127,5,210,1050
3324,1653,260,3,1198,3594
3325,1653,198,1,306,306
3326,1653,256,1,935,935
3327,1654,303,3,1269,3807
3328,1654,343,5,1823,9115
3329,1654,151,2,1307,2614
3330,1655,83,5,182,910
3331,1655,469,2,355,710
3332,1655,467,1,319,319
3333,1656,413,3,492,1476
3334,1656,76,2,37,74
3335,1657,161,4,716,2864
3336,1658,181,1,384,384
3337,1659,142,2,1907,3814
3338,1659,421,3,542,1626
3339,1659,277,5,1143,5715
3340,1660,286,5,1078,5390
3341,1661,249,1,1684,1684
3342,1662,49,3,253,759
3343,1662,489,5,1376,6880
3344,1663,428,4,1919,7676
3345,1663,235,4,1473,5892
3346,1663,414,2,1582,3164
3347,1664,324,1,797,797
3348,1664,442,2,562,1124
3349,1664,94,3,635,1905
3350,1665,51,1,1195,1195
3351,1665,40,3,1512,4536
3352,1665,334,3,1824,5472
3353,1666,229,2,1613,3226
3354,1666,324,2,797,1594
3355,1666,179,4,1067,4268
3356,1667,452,4,269,1076
3357,1667,117,2,1856,3712
3358,1667,246,3,1260,3780
3359,1668,449,2,1106,2212
3360,1668,163,1,112,112
3361,1669,457,3,796,2388
3362,1669,133,4,608,2432
3363,1669,311,1,1777,1777
3364,1670,450,1,1191,1191
3365,1670,493,3,1967,5901
3366,1670,278,5,1725,8625
3367,1671,189,2,499,998
3368,1671,249,5,1684,8420
3369,1671,274,1,1752,1752
3370,1672,312,2,1187,2374
3371,1673,354,2,199,398
3372,1674,144,4,1452,5808
3373,1674,336,3,861,2583
3374,1675,263,1,1758,1758
3375,1675,5,1,1749,1749
3376,1676,331,1,1463,1463
3377,1676,154,3,1033,3099
3378,1677,267,4,1523,6092
3379,1677,84,1,1446,1446
3380,1677,280,1,1106,1106
3381,1678,364,2,1496,2992
3382,1678,115,5,713,3565
3383,1679,168,2,407,814
3384,1679,9,5,1668,8340
3385,1679,62,3,454,1362
3386,1680,430,4,1407,5628
3387,1681,207,4,883,3532
3388,1681,98,4,863,3452
3389,1681,381,2,1179,2358
3390,1682,412,1,178,178
3391,1682,490,4,477,1908
3392,1682,416,2,99,198
3393,1683,246,2,1260,2520
3394,1683,273,1,1332,1332
3395,1684,148,3,1885,5655
3396,1684,431,3,281,843
3397,1684,195,5,1153,5765
3398,1685,286,4,1078,4312
3399,1686,98,4,863,3452
3400,1686,110,3,944,2832
3401,1687,77,1,1647,1647
3402,1687,138,1,524,524
3403,1688,65,2,204,408
3404,1689,3,2,1858,3716
3405,1689,389,4,1315,5260
3406,1690,231,2,292,584
3407,1691,312,3,1187,3561
3408,1691,317,2,1697,3394
3409,1692,222,1,361,361
3410,1692,39,4,595,2380
3411,1692,63,5,1694,8470
3412,1693,148,1,1885,1885
3413,1693,477,5,1176,5880
3414,1694,435,5,158,790
3415,1695,121,4,941,3764
3416,1695,61,3,593,1779
3417,1695,414,1,1582,1582
3418,1696,129,4,1929,7716
3419,1696,165,2,567,1134
3420,1697,496,5,768,3840
3421,1698,159,1,748,748
3422,1699,30,5,283,1415
3423,1700,132,3,1788,5364
3424,1700,258,1,1476,1476
3425,1700,486,2,711,1422
3426,1701,350,3,1151,3453
3427,1701,100,2,880,1760
3428,1701,412,5,178,890
3429,1702,63,5,1694,8470
3430,1702,32,5,866,4330
3431,1703,399,4,1157,4628
3432,1703,367,5,1656,8280
3433,1703,58,5,988,4940
3434,1704,500,4,1071,4284
3435,1704,191,3,363,1089
3436,1705,121,5,941,4705
3437,1706,270,1,1453,1453
3438,1707,191,5,363,1815
3439,1708,164,3,639,1917
3440,1708,303,5,1269,6345
3441,1709,211,5,307,1535
3442,1709,442,2,562,1124
3443,1709,465,1,1453,1453
3444,1710,258,1,1476,1476
3445,1711,398,5,90,450
3446,1711,472,1,1753,1753
3447,1712,486,2,711,1422
3448,1713,436,1,958,958
3449,1714,302,2,1908,3816
3450,1715,404,1,152,152
3451,1716,417,5,446,2230
3452,1717,459,4,435,1740
3453,1717,487,3,561,1683
3454,1717,443,3,1610,4830
3455,1718,487,3,561,1683
3456,1718,456,5,1955,9775
3457,1719,487,4,561,2244
3458,1719,87,2,340,680
3459,1719,428,3,1919,5757
3460,1720,371,2,160,320
3461,1720,163,5,112,560
3462,1721,456,1,1955,1955
3463,1721,150,5,1751,8755
3464,1722,174,3,673,2019
3465,1722,110,5,944,4720
3466,1722,96,2,1698,3396
3467,1723,135,5,780,3900
3468,1724,273,2,1332,2664
3469,1724,442,1,562,562
3470,1725,98,2,863,1726
3471,1726,85,5,1343,6715
3472,1727,147,4,1195,4780
3473,1727,471,4,1646,6584
3474,1728,95,2,1668,3336
3475,1729,134,4,1944,7776
3476,1729,242,3,1896,5688
3477,1730,385,5,331,1655
3478,1730,429,1,152,152
3479,1731,56,1,908,908
3480,1731,210,2,673,1346
3481,1731,44,5,827,4135
3482,1732,409,3,1692,5076
3483,1733,167,5,56,280
3484,1733,33,1,340,340
3485,1733,320,1,695,695
3486,1734,161,2,716,1432
3487,1734,243,5,970,4850
3488,1735,390,1,1058,1058
3489,1736,343,3,1823,5469
3490,1736,109,1,1990,1990
3491,1737,418,4,630,2520
3492,1737,360,3,1901,5703
3493,1738,72,1,130,130
3494,1738,141,1,1037,1037
3495,1739,297,2,217,434
3496,1739,106,5,1023,5115
3497,1740,268,1,1265,1265
3498,1740,231,5,292,1460
3499,1741,460,3,1761,5283
3500,1741,248,4,77,308
3501,1742,231,2,292,584
3502,1743,113,3,1877,5631
3503,1743,39,3,595,1785
3504,1744,26,4,161,644
3505,1744,176,3,269,807
3506,1744,98,5,863,4315
3507,1745,381,3,1179,3537
3508,1745,39,3,595,1785
3509,1746,42,2,1265,2530
3510,1746,8,5,1432,7160
3511,1747,259,4,1873,7492
3512,1747,311,4,1777,7108
3513,1747,155,4,923,3692
3514,1748,229,4,1613,6452
3515,1748,477,3,1176,3528
3516,1749,119,1,119,119
3517,1750,150,5,1751,8755
3518,1751,49,4,253,1012
3519,1751,230,3,1058,3174
3520,1751,114,3,491,1473
3521,1752,53,3,1451,4353
3522,1752,181,5,384,1920
3523,1752,176,5,269,1345
3524,1753,165,3,567,1701
3525,1754,419,3,802,2406
3526,1754,46,2,1595,3190
3527,1754,42,2,1265,2530
3528,1755,413,4,492,1968
3529,1756,10,1,1930,1930
3530,1756,223,5,1719,8595
3531,1756,500,3,1071,3213
3532,1757,32,1,866,866
3533,1757,457,1,796,796
3534,1758,414,4,1582,6328
3535,1759,252,1,1936,1936
3536,1759,293,1,1418,1418
3537,1759,16,3,116,348
3538,1760,419,4,802,3208
3539,1760,98,3,863,2589
3540,1760,64,5,386,1930
3541,1761,58,3,988,2964
3542,1761,360,3,1901,5703
3543,1762,205,1,835,835
3544,1762,385,3,331,993
3545,1763,243,1,970,970
3546,1763,259,5,1873,9365
3547,1763,420,4,666,2664
3548,1764,359,3,1429,4287
3549,1764,31,2,629,1258
3550,1765,2,3,1096,3288
3551,1765,455,3,1290,3870
3552,1766,300,1,1390,1390
3553,1767,12,2,1057,2114
3554,1767,432,2,1466,2932
3555,1768,451,1,1866,1866
3556,1768,96,4,1698,6792
3557,1768,350,2,1151,2302
3558,1769,249,1,1684,1684
3559,1769,374,1,1274,1274
3560,1770,455,1,1290,1290
3561,1771,99,1,335,335
3562,1771,20,5,1179,5895
3563,1772,78,2,15,30
3564,1773,181,4,384,1536
3565,1774,353,1,316,316
3566,1774,488,5,834,4170
3567,1775,239,5,521,2605
3568,1776,68,1,108,108
3569,1777,91,1,211,211
3570,1778,433,2,446,892
3571,1778,2,5,1096,5480
3572,1778,116,5,983,4915
3573,1779,463,2,1254,2508
3574,1779,202,2,1844,3688
3575,1780,350,4,1151,4604
3576,1780,360,4,1901,7604
3577,1780,157,3,1187,3561
3578,1781,231,3,292,876
3579,1781,307,4,410,1640
3580,1782,218,4,631,2524
3581,1782,259,4,1873,7492
3582,1782,278,5,1725,8625
3583,1783,102,4,1166,4664
3584,1783,351,5,256,1280
3585,1784,335,1,645,645
3586,1784,189,4,499,1996
3587,1785,51,4,1195,4780
3588,1786,424,3,1567,4701
3589,1786,244,1,55,55
3590,1787,304,3,156,468
3591,1788,188,2,1149,2298
3592,1788,499,3,975,2925
3593,1788,441,3,1241,3723
3594,1789,146,4,1961,7844
3595,1789,316,1,406,406
3596,1790,8,4,1432,5728
3597,1790,384,2,1140,2280
3598,1790,265,5,343,1715
3599,1791,348,1,544,544
3600,1791,49,4,253,1012
3601,1792,221,1,46,46
3602,1792,107,3,657,1971
3603,1792,94,1,635,635
3604,1793,148,4,1885,7540
3605,1793,1,2,480,960
3606,1793,294,4,1264,5056
3607,1794,109,1,1990,1990
3608,1795,480,1,897,897
3609,1795,167,5,56,280
3610,1796,290,5,943,4715
3611,1797,175,3,1872,5616
3612,1798,204,4,386,1544
3613,1798,15,2,361,722
3614,1799,272,1,211,211
3615,1799,67,5,1787,8935
3616,1800,428,5,1919,9595
3617,1801,438,1,601,601
3618,1802,220,2,567,1134
3619,1802,464,4,1005,4020
3620,1803,233,5,1761,8805
3621,1804,281,2,1305,2610
3622,1804,452,3,269,807
3623,1804,48,2,393,786
3624,1805,276,5,357,1785
3625,1805,480,4,897,3588
3626,1805,444,5,414,2070
3627,1806,262,2,862,1724
3628,1806,468,1,731,731
3629,1807,409,2,1692,3384
3630,1808,251,4,1018,4072
3631,1809,347,2,1351,2702
3632,1809,455,3,1290,3870
3633,1810,202,5,1844,9220
3634,1810,143,5,1998,9990
3635,1811,484,3,384,1152
3636,1812,33,5,340,1700
3637,1813,100,4,880,3520
3638,1813,118,4,875,3500
3639,1814,492,1,90,90
3640,1814,406,5,909,4545
3641,1814,493,4,1967,7868
3642,1815,441,3,1241,3723
3643,1816,76,3,37,111
3644,1816,46,1,1595,1595
3645,1816,301,1,1098,1098
3646,1817,234,5,340,1700
3647,1817,258,5,1476,7380
3648,1817,258,3,1476,4428
3649,1818,201,1,1036,1036
3650,1818,246,1,1260,1260
3651,1818,77,5,1647,8235
3652,1819,17,4,479,1916
3653,1819,235,3,1473,4419
3654,1820,222,5,361,1805
3655,1820,103,4,1431,5724
3656,1820,304,3,156,468
3657,1821,444,4,414,1656
3658,1822,73,1,815,815
3659,1823,224,1,1881,1881
3660,1823,74,3,916,2748
3661,1824,60,1,1294,1294
3662,1824,321,5,452,2260
3663,1825,81,2,957,1914
3664,1826,78,2,15,30
3665,1826,483,4,1699,6796
3666,1826,147,5,1195,5975
3667,1827,482,3,1818,5454
3668,1827,469,5,355,1775
3669,1827,439,1,1214,1214
3670,1828,112,1,792,792
3671,1828,431,4,281,1124
3672,1828,40,4,1512,6048
3673,1829,147,3,1195,3585
3674,1830,336,3,861,2583
3675,1831,486,2,711,1422
3676,1832,296,1,940,940
3677,1832,210,3,673,2019
3678,1833,229,5,1613,8065
3679,1833,3,1,1858,1858
3680,1833,243,5,970,4850
3681,1834,487,1,561,561
3682,1834,309,3,1193,3579
3683,1835,115,3,713,2139
3684,1835,372,4,1252,5008
3685,1835,427,5,813,4065
3686,1836,113,3,1877,5631
3687,1836,441,1,1241,1241
3688,1836,297,1,217,217
3689,1837,375,2,1977,3954
3690,1838,124,2,922,1844
3691,1838,51,5,1195,5975
3692,1839,284,2,1435,2870
3693,1839,383,2,1495,2990
3694,1840,72,4,130,520
3695,1840,35,1,1569,1569
3696,1841,47,5,1940,9700
3697,1841,306,1,496,496
3698,1842,467,1,319,319
3699,1842,387,1,724,724
3700,1843,153,5,415,2075
3701,1843,247,3,1579,4737
3702,1844,373,4,1892,7568
3703,1844,456,3,1955,5865
3704,1845,447,3,1996,5988
3705,1846,251,2,1018,2036
3706,1847,21,4,1275,5100
3707,1847,378,2,1000,2000
3708,1847,439,3,1214,3642
3709,1848,444,1,414,414
3710,1849,53,1,1451,1451
3711,1849,434,5,1033,5165
3712,1849,172,3,1827,5481
3713,1850,190,1,1950,1950
3714,1850,236,1,974,974
3715,1851,485,5,994,4970
3716,1851,252,1,1936,1936
3717,1852,376,2,244,488
3718,1853,177,5,627,3135
3719,1853,364,1,1496,1496
3720,1853,481,2,555,1110
3721,1854,362,5,1046,5230
3722,1855,108,3,50,150
3723,1856,38,1,1468,1468
3724,1856,160,3,800,2400
3725,1857,161,3,716,2148
3726,1858,278,3,1725,5175
3727,1858,422,4,452,1808
3728,1859,471,4,1646,6584
3729,1859,439,2,1214,2428
3730,1860,150,3,1751,5253
3731,1861,417,3,446,1338
3732,1861,170,2,388,776
3733,1862,51,2,1195,2390
3734,1862,423,2,543,1086
3735,1862,255,4,1184,4736
3736,1863,53,1,1451,1451
3737,1864,254,3,424,1272
3738,1864,345,5,97,485
3739,1865,310,3,1700,5100
3740,1866,462,5,1344,6720
3741,1867,96,4,1698,6792
3742,1867,389,4,1315,5260
3743,1867,91,3,211,633
3744,1868,177,5,627,3135
3745,1869,232,5,595,2975
3746,1870,385,1,331,331
3747,1871,89,3,1739,5217
3748,1871,62,1,454,454
3749,1871,395,2,1084,2168
3750,1872,370,1,423,423
3751,1872,112,5,792,3960
3752,1873,210,5,673,3365
3753,1873,287,3,1470,4410
3754,1874,154,3,1033,3099
3755,1874,170,2,388,776
3756,1875,129,2,1929,3858
3757,1875,234,2,340,680
3758,1875,128,3,321,963
3759,1876,79,3,484,1452
3760,1876,222,1,361,361
3761,1876,486,4,711,2844
3762,1877,181,2,384,768
3763,1878,325,5,1009,5045
3764,1878,465,1,1453,1453
3765,1878,295,4,899,3596
3766,1879,90,1,493,493
3767,1879,254,4,424,1696
3768,1879,174,4,673,2692
3769,1880,38,1,1468,1468
3770,1881,411,3,1346,4038
3771,1881,117,1,1856,1856
3772,1881,315,4,1319,5276
3773,1882,156,2,1079,2158
3774,1883,218,1,631,631
3775,1883,330,3,1307,3921
3776,1884,412,3,178,534
3777,1884,327,4,1003,4012
3778,1884,141,5,1037,5185
3779,1885,100,4,880,3520
3780,1885,485,5,994,4970
3781,1886,215,2,687,1374
3782,1886,105,5,603,3015
3783,1887,163,3,112,336
3784,1887,393,4,1100,4400
3785,1887,104,4,80,320
3786,1888,235,3,1473,4419
3787,1888,206,4,1525,6100
3788,1889,137,4,266,1064
3789,1889,73,2,815,1630
3790,1890,456,3,1955,5865
3791,1890,321,3,452,1356
3792,1891,371,2,160,320
3793,1891,203,4,230,920
3794,1892,285,3,774,2322
3795,1892,35,5,1569,7845
3796,1893,479,3,349,1047
3797,1893,441,4,1241,4964
3798,1894,423,5,543,2715
3799,1894,54,3,1187,3561
3800,1895,55,3,48,144
3801,1896,254,2,424,848
3802,1897,136,2,1588,3176
3803,1897,363,1,310,310
3804,1898,136,5,1588,7940
3805,1898,259,3,1873,5619
3806,1899,93,4,306,1224
3807,1900,126,3,234,702
3808,1900,72,3,130,390
3809,1900,443,1,1610,1610
3810,1901,250,3,737,2211
3811,1901,279,1,422,422
3812,1901,296,1,940,940
3813,1902,233,4,1761,7044
3814,1903,29,2,1851,3702
3815,1903,425,4,469,1876
3816,1903,343,3,1823,5469
3817,1904,106,5,1023,5115
3818,1904,90,5,493,2465
3819,1904,294,5,1264,6320
3820,1905,369,4,998,3992
3821,1905,378,5,1000,5000
3822,1905,482,3,1818,5454
3823,1906,178,2,1849,3698
3824,1906,204,5,386,1930
3825,1906,248,3,77,231
3826,1907,430,5,1407,7035
3827,1907,8,3,1432,4296
3828,1907,250,3,737,2211
3829,1908,58,1,988,988
3830,1908,463,1,1254,1254
3831,1909,408,5,1119,5595
3832,1909,27,4,1268,5072
3833,1910,161,1,716,716
3834,1911,389,2,1315,2630
3835,1912,300,3,1390,4170
3836,1913,420,1,666,666
3837,1914,172,5,1827,9135
3838,1915,59,3,1327,3981
3839,1915,253,4,24,96
3840,1916,418,4,630,2520
3841,1916,329,2,1451,2902
3842,1917,133,2,608,1216
3843,1918,44,2,827,1654
3844,1919,70,3,739,2217
3845,1919,9,4,1668,6672
3846,1920,61,2,593,1186
3847,1920,448,3,608,1824
3848,1921,70,2,739,1478
3849,1921,162,3,1868,5604
3850,1922,168,4,407,1628
3851,1922,491,5,806,4030
